"item","state","centre","zoneCode","date","volMoving","xPosition"
"Sorghum","Akwa Ibom","Apostolic Church",2,2010-12-01,14.26,18
"Sorghum","Akwa Ibom","Apostolic Church",2,2012-12-01,12.42,50
"Cement Dangote","Kebbi","Argungu",4,2009-12-01,2.81,4
"Cement Dangote","Kebbi","Argungu",4,2010-06-01,49.01,12
"Cement Dangote","Kebbi","Argungu",4,2010-12-01,53.2,20
"Cement Dangote","Kebbi","Argungu",4,2011-06-01,35.83,28
"Cement Dangote","Kebbi","Argungu",4,2011-12-01,17.4,36
"Cement Dangote","Kebbi","Argungu",4,2012-12-01,10.44,52
"Drink Swan Water Bottle","Kebbi","Argungu",4,2009-12-01,22.19,4
"Drink Swan Water Bottle","Kebbi","Argungu",4,2010-06-01,6.15,12
"Drink Swan Water Bottle","Kebbi","Argungu",4,2010-12-01,39.48,20
"Drink Swan Water Bottle","Kebbi","Argungu",4,2011-06-01,52.39,28
"Drink Swan Water Bottle","Kebbi","Argungu",4,2011-12-01,37.93,36
"Drink Swan Water Bottle","Kebbi","Argungu",4,2012-12-01,46.65,52
"Maize White","Kebbi","Argungu",4,2009-12-01,32.15,4
"Maize White","Kebbi","Argungu",4,2010-06-01,29.53,12
"Maize White","Kebbi","Argungu",4,2010-12-01,11.88,20
"Maize White","Kebbi","Argungu",4,2011-06-01,11.5,28
"Maize White","Kebbi","Argungu",4,2011-12-01,10.45,36
"Maize White","Kebbi","Argungu",4,2012-12-01,10.49,52
"Maize Yellow","Kebbi","Argungu",4,2009-12-01,31.65,4
"Maize Yellow","Kebbi","Argungu",4,2010-06-01,29.88,12
"Maize Yellow","Kebbi","Argungu",4,2010-12-01,9.77,20
"Maize Yellow","Kebbi","Argungu",4,2011-06-01,12.07,28
"Maize Yellow","Kebbi","Argungu",4,2011-12-01,11.59,36
"Maize Yellow","Kebbi","Argungu",4,2012-12-01,12.44,52
"Rice Imported","Kebbi","Argungu",4,2009-12-01,9.24,4
"Rice Imported","Kebbi","Argungu",4,2010-06-01,5.62,12
"Rice Imported","Kebbi","Argungu",4,2010-12-01,15.73,20
"Rice Imported","Kebbi","Argungu",4,2011-06-01,15.4,28
"Rice Imported","Kebbi","Argungu",4,2011-12-01,4.16,36
"Rice Imported","Kebbi","Argungu",4,2012-12-01,8.41,52
"Rice Local","Kebbi","Argungu",4,2009-12-01,6.8,4
"Rice Local","Kebbi","Argungu",4,2010-06-01,12.12,12
"Rice Local","Kebbi","Argungu",4,2010-12-01,14.2,20
"Rice Local","Kebbi","Argungu",4,2011-06-01,13.58,28
"Rice Local","Kebbi","Argungu",4,2011-12-01,10.93,36
"Rice Local","Kebbi","Argungu",4,2012-12-01,9.3,52
"Sorghum","Kebbi","Argungu",4,2009-12-01,16.39,4
"Sorghum","Kebbi","Argungu",4,2010-06-01,27.4,12
"Sorghum","Kebbi","Argungu",4,2010-12-01,38.85,20
"Sorghum","Kebbi","Argungu",4,2011-06-01,32.51,28
"Sorghum","Kebbi","Argungu",4,2011-12-01,11.19,36
"Sorghum","Kebbi","Argungu",4,2012-12-01,7.86,52
"Cement Dangote","Borno","Ari Bukar",6,2009-12-01,1.88,6
"Cement Dangote","Borno","Ari Bukar",6,2010-06-01,2.22,14
"Cement Dangote","Borno","Ari Bukar",6,2010-12-01,7.38,22
"Cement Dangote","Borno","Ari Bukar",6,2011-06-01,14.82,30
"Cement Dangote","Borno","Ari Bukar",6,2011-12-01,15.38,38
"Cement Dangote","Borno","Ari Bukar",6,2012-06-01,12.74,46
"Cement Dangote","Borno","Ari Bukar",6,2012-12-01,11.5,54
"Drink Swan Water Bottle","Borno","Ari Bukar",6,2010-06-01,22.66,14
"Drink Swan Water Bottle","Borno","Ari Bukar",6,2010-12-01,52.03,22
"Drink Swan Water Bottle","Borno","Ari Bukar",6,2011-06-01,52.92,30
"Drink Swan Water Bottle","Borno","Ari Bukar",6,2011-12-01,22.42,38
"Drink Swan Water Bottle","Borno","Ari Bukar",6,2012-06-01,4.92,46
"Drink Swan Water Bottle","Borno","Ari Bukar",6,2012-12-01,13.28,54
"Maize White","Borno","Ari Bukar",6,2009-12-01,4.36,6
"Maize White","Borno","Ari Bukar",6,2010-06-01,10.69,14
"Maize White","Borno","Ari Bukar",6,2010-12-01,43.12,22
"Maize White","Borno","Ari Bukar",6,2011-06-01,45.92,30
"Maize White","Borno","Ari Bukar",6,2011-12-01,28.64,38
"Maize White","Borno","Ari Bukar",6,2012-06-01,34,46
"Maize White","Borno","Ari Bukar",6,2012-12-01,36.55,54
"Maize Yellow","Borno","Ari Bukar",6,2009-12-01,12.96,6
"Maize Yellow","Borno","Ari Bukar",6,2010-06-01,12.4,14
"Maize Yellow","Borno","Ari Bukar",6,2010-12-01,17.78,22
"Maize Yellow","Borno","Ari Bukar",6,2011-06-01,24.01,30
"Maize Yellow","Borno","Ari Bukar",6,2011-12-01,30.87,38
"Maize Yellow","Borno","Ari Bukar",6,2012-06-01,24.91,46
"Maize Yellow","Borno","Ari Bukar",6,2012-12-01,15.22,54
"Rice Imported","Borno","Ari Bukar",6,2009-12-01,5.7,6
"Rice Imported","Borno","Ari Bukar",6,2010-06-01,22.79,14
"Rice Imported","Borno","Ari Bukar",6,2010-12-01,18.44,22
"Rice Imported","Borno","Ari Bukar",6,2011-06-01,21.19,30
"Rice Imported","Borno","Ari Bukar",6,2011-12-01,23.03,38
"Rice Imported","Borno","Ari Bukar",6,2012-06-01,13.85,46
"Rice Imported","Borno","Ari Bukar",6,2012-12-01,15.25,54
"Rice Local","Borno","Ari Bukar",6,2009-12-01,81.12,6
"Rice Local","Borno","Ari Bukar",6,2010-06-01,6.76,14
"Rice Local","Borno","Ari Bukar",6,2010-12-01,11.51,22
"Rice Local","Borno","Ari Bukar",6,2011-06-01,18.47,30
"Rice Local","Borno","Ari Bukar",6,2011-12-01,19.19,38
"Rice Local","Borno","Ari Bukar",6,2012-06-01,11.86,46
"Rice Local","Borno","Ari Bukar",6,2012-12-01,7.16,54
"Sorghum","Borno","Ari Bukar",6,2009-12-01,10.86,6
"Sorghum","Borno","Ari Bukar",6,2010-06-01,9.44,14
"Sorghum","Borno","Ari Bukar",6,2010-12-01,22.62,22
"Sorghum","Borno","Ari Bukar",6,2011-06-01,25.29,30
"Sorghum","Borno","Ari Bukar",6,2011-12-01,26.15,38
"Sorghum","Borno","Ari Bukar",6,2012-06-01,22.41,46
"Sorghum","Borno","Ari Bukar",6,2012-12-01,12.83,54
"Drink Swan Water Bottle","Abia","Ariam",3,2009-12-01,2.97,3
"Drink Swan Water Bottle","Abia","Ariam",3,2010-06-01,7.02,11
"Drink Swan Water Bottle","Abia","Ariam",3,2010-12-01,8.41,19
"Cement Dangote","Bauchi","Army Barrack/BLK 108-139",6,2010-06-01,3.93,14
"Cement Dangote","Bauchi","Army Barrack/BLK 108-139",6,2010-12-01,34.22,22
"Cement Dangote","Bauchi","Army Barrack/BLK 108-139",6,2011-06-01,33.01,30
"Cement Dangote","Bauchi","Army Barrack/BLK 108-139",6,2011-12-01,11,38
"Cement Dangote","Bauchi","Army Barrack/BLK 108-139",6,2012-06-01,9.26,46
"Cement Dangote","Bauchi","Army Barrack/BLK 108-139",6,2012-12-01,4.88,54
"Drink Swan Water Bottle","Bauchi","Army Barrack/BLK 108-139",6,2010-06-01,44.45,14
"Drink Swan Water Bottle","Bauchi","Army Barrack/BLK 108-139",6,2010-12-01,33.6,22
"Drink Swan Water Bottle","Bauchi","Army Barrack/BLK 108-139",6,2011-06-01,17.42,30
"Drink Swan Water Bottle","Bauchi","Army Barrack/BLK 108-139",6,2011-12-01,9.51,38
"Drink Swan Water Bottle","Bauchi","Army Barrack/BLK 108-139",6,2012-06-01,12.08,46
"Drink Swan Water Bottle","Bauchi","Army Barrack/BLK 108-139",6,2012-12-01,15.14,54
"Maize White","Bauchi","Army Barrack/BLK 108-139",6,2010-06-01,21.69,14
"Maize White","Bauchi","Army Barrack/BLK 108-139",6,2010-12-01,19.22,22
"Maize White","Bauchi","Army Barrack/BLK 108-139",6,2011-06-01,17.28,30
"Maize White","Bauchi","Army Barrack/BLK 108-139",6,2011-12-01,15.6,38
"Maize White","Bauchi","Army Barrack/BLK 108-139",6,2012-06-01,22.19,46
"Maize White","Bauchi","Army Barrack/BLK 108-139",6,2012-12-01,20.34,54
"Maize Yellow","Bauchi","Army Barrack/BLK 108-139",6,2010-06-01,7.61,14
"Maize Yellow","Bauchi","Army Barrack/BLK 108-139",6,2010-12-01,21.5,22
"Maize Yellow","Bauchi","Army Barrack/BLK 108-139",6,2011-06-01,21.29,30
"Maize Yellow","Bauchi","Army Barrack/BLK 108-139",6,2011-12-01,11.97,38
"Maize Yellow","Bauchi","Army Barrack/BLK 108-139",6,2012-06-01,16,46
"Maize Yellow","Bauchi","Army Barrack/BLK 108-139",6,2012-12-01,13.27,54
"Rice Imported","Bauchi","Army Barrack/BLK 108-139",6,2010-06-01,3.66,14
"Rice Imported","Bauchi","Army Barrack/BLK 108-139",6,2010-12-01,12.34,22
"Rice Imported","Bauchi","Army Barrack/BLK 108-139",6,2011-06-01,12.44,30
"Rice Imported","Bauchi","Army Barrack/BLK 108-139",6,2011-12-01,8.35,38
"Rice Imported","Bauchi","Army Barrack/BLK 108-139",6,2012-06-01,8.09,46
"Rice Imported","Bauchi","Army Barrack/BLK 108-139",6,2012-12-01,4.39,54
"Rice Local","Bauchi","Army Barrack/BLK 108-139",6,2010-06-01,9.88,14
"Rice Local","Bauchi","Army Barrack/BLK 108-139",6,2010-12-01,14.9,22
"Rice Local","Bauchi","Army Barrack/BLK 108-139",6,2011-06-01,14.41,30
"Rice Local","Bauchi","Army Barrack/BLK 108-139",6,2011-12-01,7.37,38
"Rice Local","Bauchi","Army Barrack/BLK 108-139",6,2012-06-01,8.29,46
"Rice Local","Bauchi","Army Barrack/BLK 108-139",6,2012-12-01,9.52,54
"Sorghum","Bauchi","Army Barrack/BLK 108-139",6,2010-06-01,3.62,14
"Sorghum","Bauchi","Army Barrack/BLK 108-139",6,2010-12-01,30.44,22
"Sorghum","Bauchi","Army Barrack/BLK 108-139",6,2011-06-01,29.85,30
"Sorghum","Bauchi","Army Barrack/BLK 108-139",6,2011-12-01,13.68,38
"Sorghum","Bauchi","Army Barrack/BLK 108-139",6,2012-06-01,12.92,46
"Sorghum","Bauchi","Army Barrack/BLK 108-139",6,2012-12-01,6.41,54
"Cement Dangote","Delta","Asaba",2,2010-06-01,10.69,10
"Cement Dangote","Delta","Asaba",2,2010-12-01,10.93,18
"Cement Dangote","Delta","Asaba",2,2011-06-01,10.88,26
"Cement Dangote","Delta","Asaba",2,2011-12-01,32.47,34
"Cement Dangote","Delta","Asaba",2,2012-12-01,27.02,50
"Drink Swan Water Bottle","Delta","Asaba",2,2010-06-01,39.91,10
"Drink Swan Water Bottle","Delta","Asaba",2,2010-12-01,66.44,18
"Drink Swan Water Bottle","Delta","Asaba",2,2011-06-01,58.79,26
"Drink Swan Water Bottle","Delta","Asaba",2,2011-12-01,8.92,34
"Drink Swan Water Bottle","Delta","Asaba",2,2012-12-01,10.88,50
"Maize White","Delta","Asaba",2,2010-06-01,15.54,10
"Maize White","Delta","Asaba",2,2010-12-01,43.76,18
"Maize White","Delta","Asaba",2,2011-06-01,40.06,26
"Maize White","Delta","Asaba",2,2011-12-01,25.04,34
"Maize White","Delta","Asaba",2,2012-12-01,56.31,50
"Maize Yellow","Delta","Asaba",2,2010-06-01,12.31,10
"Maize Yellow","Delta","Asaba",2,2010-12-01,26.54,18
"Maize Yellow","Delta","Asaba",2,2011-06-01,23.95,26
"Maize Yellow","Delta","Asaba",2,2011-12-01,24.36,34
"Maize Yellow","Delta","Asaba",2,2012-12-01,46.55,50
"Rice Imported","Delta","Asaba",2,2010-06-01,96.7,10
"Rice Imported","Delta","Asaba",2,2010-12-01,64.93,18
"Rice Imported","Delta","Asaba",2,2011-06-01,12.33,26
"Rice Imported","Delta","Asaba",2,2011-12-01,10.77,34
"Rice Imported","Delta","Asaba",2,2012-12-01,13.35,50
"Rice Local","Delta","Asaba",2,2010-06-01,50.63,10
"Rice Local","Delta","Asaba",2,2010-12-01,34.26,18
"Rice Local","Delta","Asaba",2,2011-06-01,18.6,26
"Rice Local","Delta","Asaba",2,2011-12-01,18.87,34
"Rice Local","Delta","Asaba",2,2012-12-01,14.69,50
"Sorghum","Delta","Asaba",2,2010-06-01,12.11,10
"Sorghum","Delta","Asaba",2,2010-12-01,16.6,18
"Sorghum","Delta","Asaba",2,2011-06-01,18.02,26
"Sorghum","Delta","Asaba",2,2011-12-01,13.5,34
"Sorghum","Delta","Asaba",2,2012-12-01,25.56,50
"Cement Dangote","Edo","Auchi",2,2010-06-01,4.82,10
"Cement Dangote","Edo","Auchi",2,2010-12-01,4.41,18
"Cement Dangote","Edo","Auchi",2,2011-06-01,9.16,26
"Cement Dangote","Edo","Auchi",2,2011-12-01,11.69,34
"Drink Swan Water Bottle","Edo","Auchi",2,2010-06-01,8.41,10
"Drink Swan Water Bottle","Edo","Auchi",2,2010-12-01,34.07,18
"Drink Swan Water Bottle","Edo","Auchi",2,2011-06-01,39.68,26
"Drink Swan Water Bottle","Edo","Auchi",2,2011-12-01,17.63,34
"Drink Swan Water Bottle","Edo","Auchi",2,2012-12-01,11.19,50
"Maize White","Edo","Auchi",2,2010-06-01,44.42,10
"Maize White","Edo","Auchi",2,2010-12-01,44.16,18
"Maize White","Edo","Auchi",2,2011-06-01,32.72,26
"Maize White","Edo","Auchi",2,2011-12-01,6.3,34
"Maize White","Edo","Auchi",2,2012-12-01,8.12,50
"Maize Yellow","Edo","Auchi",2,2010-06-01,80.11,10
"Maize Yellow","Edo","Auchi",2,2010-12-01,58.36,18
"Maize Yellow","Edo","Auchi",2,2011-06-01,21.82,26
"Maize Yellow","Edo","Auchi",2,2011-12-01,6.4,34
"Maize Yellow","Edo","Auchi",2,2012-12-01,27.28,50
"Rice Imported","Edo","Auchi",2,2010-06-01,52.11,10
"Rice Imported","Edo","Auchi",2,2010-12-01,44.11,18
"Rice Imported","Edo","Auchi",2,2011-06-01,64.86,26
"Rice Imported","Edo","Auchi",2,2011-12-01,58.94,34
"Rice Imported","Edo","Auchi",2,2012-12-01,9.57,50
"Rice Local","Edo","Auchi",2,2010-06-01,59.86,10
"Rice Local","Edo","Auchi",2,2010-12-01,46.52,18
"Rice Local","Edo","Auchi",2,2011-06-01,41.33,26
"Rice Local","Edo","Auchi",2,2011-12-01,34.09,34
"Rice Local","Edo","Auchi",2,2012-12-01,32.46,50
"Sorghum","Edo","Auchi",2,2010-06-01,75.29,10
"Sorghum","Edo","Auchi",2,2010-12-01,50.1,18
"Sorghum","Edo","Auchi",2,2011-06-01,21.27,26
"Sorghum","Edo","Auchi",2,2011-12-01,22.79,34
"Sorghum","Edo","Auchi",2,2012-12-01,20.88,50
"Cement Dangote","Anambra","Awka",3,2009-12-01,9.98,3
"Cement Dangote","Anambra","Awka",3,2010-06-01,2.38,11
"Cement Dangote","Anambra","Awka",3,2010-12-01,3.55,19
"Drink Swan Water Bottle","Anambra","Awka",3,2009-12-01,5.42,3
"Drink Swan Water Bottle","Anambra","Awka",3,2010-06-01,15.27,11
"Drink Swan Water Bottle","Anambra","Awka",3,2010-12-01,14.4,19
"Maize White","Anambra","Awka",3,2009-12-01,10.13,3
"Maize White","Anambra","Awka",3,2010-06-01,6.84,11
"Maize White","Anambra","Awka",3,2010-12-01,30.25,19
"Maize Yellow","Anambra","Awka",3,2009-12-01,12.15,3
"Maize Yellow","Anambra","Awka",3,2010-06-01,6.65,11
"Maize Yellow","Anambra","Awka",3,2010-12-01,30.7,19
"Rice Imported","Anambra","Awka",3,2009-12-01,11.73,3
"Rice Imported","Anambra","Awka",3,2010-06-01,2.21,11
"Rice Imported","Anambra","Awka",3,2010-12-01,40.06,19
"Rice Local","Anambra","Awka",3,2009-12-01,3.26,3
"Rice Local","Anambra","Awka",3,2010-06-01,3.7,11
"Rice Local","Anambra","Awka",3,2010-12-01,30.14,19
"Sorghum","Anambra","Awka",3,2009-12-01,7.14,3
"Sorghum","Anambra","Awka",3,2010-06-01,4.34,11
"Sorghum","Anambra","Awka",3,2010-12-01,31.16,19
"Maize White","Ogun","Ayede",1,2010-06-01,20.94,9
"Maize White","Ogun","Ayede",1,2010-12-01,19.04,17
"Maize Yellow","Ogun","Ayede",1,2010-06-01,10.32,9
"Maize Yellow","Ogun","Ayede",1,2010-12-01,16.75,17
"Sorghum","Ogun","Ayede",1,2010-06-01,44.21,9
"Sorghum","Ogun","Ayede",1,2010-12-01,29.25,17
"Maize White","Lagos","Ayetoro - Epe",1,2010-06-01,6.14,9
"Maize White","Lagos","Ayetoro - Epe",1,2010-12-01,6.35,17
"Maize Yellow","Lagos","Ayetoro - Epe",1,2010-06-01,8.89,9
"Maize Yellow","Lagos","Ayetoro - Epe",1,2010-12-01,8.21,17
"Rice Imported","Lagos","Ayetoro - Epe",1,2010-06-01,3.27,9
"Rice Imported","Lagos","Ayetoro - Epe",1,2010-12-01,4.29,17
"Sorghum","Lagos","Ayetoro - Epe",1,2010-06-01,13.56,9
"Sorghum","Lagos","Ayetoro - Epe",1,2010-12-01,15.98,17
"Cement Dangote","Bauchi","Azare",6,2009-12-01,2.91,6
"Cement Dangote","Bauchi","Azare",6,2010-06-01,10.7,14
"Cement Dangote","Nasarawa","Azare",5,2010-06-01,3.18,13
"Cement Dangote","Bauchi","Azare",6,2010-12-01,9.75,22
"Cement Dangote","Nasarawa","Azare",5,2010-12-01,4.83,21
"Cement Dangote","Bauchi","Azare",6,2011-06-01,7.11,30
"Cement Dangote","Bauchi","Azare",6,2011-12-01,10.79,38
"Cement Dangote","Bauchi","Azare",6,2012-12-01,4.89,54
"Cement Dangote","Nasarawa","Azare",5,2012-12-01,22.2,53
"Drink Swan Water Bottle","Bauchi","Azare",6,2009-12-01,2.9,6
"Drink Swan Water Bottle","Bauchi","Azare",6,2010-06-01,8.4,14
"Drink Swan Water Bottle","Nasarawa","Azare",5,2010-06-01,6.21,13
"Drink Swan Water Bottle","Bauchi","Azare",6,2010-12-01,26.29,22
"Drink Swan Water Bottle","Nasarawa","Azare",5,2010-12-01,6.47,21
"Drink Swan Water Bottle","Bauchi","Azare",6,2011-06-01,25.6,30
"Drink Swan Water Bottle","Bauchi","Azare",6,2011-12-01,8.8,38
"Drink Swan Water Bottle","Bauchi","Azare",6,2012-12-01,16.84,54
"Drink Swan Water Bottle","Nasarawa","Azare",5,2012-12-01,22.07,53
"Maize White","Bauchi","Azare",6,2009-12-01,9.36,6
"Maize White","Bauchi","Azare",6,2010-06-01,28.82,14
"Maize White","Nasarawa","Azare",5,2010-06-01,10.62,13
"Maize White","Bauchi","Azare",6,2010-12-01,36.45,22
"Maize White","Nasarawa","Azare",5,2010-12-01,10.34,21
"Maize White","Bauchi","Azare",6,2011-06-01,27.53,30
"Maize White","Nasarawa","Azare",5,2011-06-01,9.5,29
"Maize White","Bauchi","Azare",6,2011-12-01,15.07,38
"Maize White","Nasarawa","Azare",5,2011-12-01,7.17,37
"Maize White","Bauchi","Azare",6,2012-12-01,20.08,54
"Maize White","Nasarawa","Azare",5,2012-12-01,20.11,53
"Maize Yellow","Bauchi","Azare",6,2009-12-01,7.78,6
"Maize Yellow","Nasarawa","Azare",5,2009-12-01,5.22,5
"Maize Yellow","Bauchi","Azare",6,2010-06-01,10,14
"Maize Yellow","Nasarawa","Azare",5,2010-06-01,5.39,13
"Maize Yellow","Bauchi","Azare",6,2010-12-01,10.23,22
"Maize Yellow","Nasarawa","Azare",5,2010-12-01,3.56,21
"Maize Yellow","Bauchi","Azare",6,2011-06-01,7.82,30
"Maize Yellow","Bauchi","Azare",6,2011-12-01,12.08,38
"Maize Yellow","Bauchi","Azare",6,2012-12-01,12.26,54
"Maize Yellow","Nasarawa","Azare",5,2012-12-01,13.26,53
"Rice Imported","Bauchi","Azare",6,2009-12-01,0.04,6
"Rice Imported","Bauchi","Azare",6,2010-06-01,19.76,14
"Rice Imported","Bauchi","Azare",6,2010-12-01,13.77,22
"Rice Imported","Bauchi","Azare",6,2011-06-01,5.03,30
"Rice Imported","Bauchi","Azare",6,2011-12-01,7.41,38
"Rice Imported","Bauchi","Azare",6,2012-12-01,5.14,54
"Rice Imported","Nasarawa","Azare",5,2012-12-01,10.4,53
"Rice Local","Bauchi","Azare",6,2010-06-01,26.74,14
"Rice Local","Bauchi","Azare",6,2010-12-01,30.24,22
"Rice Local","Bauchi","Azare",6,2011-06-01,22.89,30
"Rice Local","Bauchi","Azare",6,2011-12-01,7.13,38
"Rice Local","Bauchi","Azare",6,2012-12-01,8.08,54
"Rice Local","Nasarawa","Azare",5,2012-12-01,18.01,53
"Sorghum","Bauchi","Azare",6,2009-12-01,10.69,6
"Sorghum","Nasarawa","Azare",5,2009-12-01,14.5,5
"Sorghum","Bauchi","Azare",6,2010-06-01,10.97,14
"Sorghum","Nasarawa","Azare",5,2010-06-01,15.01,13
"Sorghum","Bauchi","Azare",6,2010-12-01,18.46,22
"Sorghum","Nasarawa","Azare",5,2010-12-01,12.59,21
"Sorghum","Bauchi","Azare",6,2011-06-01,19.06,30
"Sorghum","Bauchi","Azare",6,2011-12-01,14.72,38
"Sorghum","Bauchi","Azare",6,2012-12-01,11.19,54
"Sorghum","Nasarawa","Azare",5,2012-12-01,20.44,53
"Cement Dangote","Yobe","B. Karyabe",6,2010-06-01,72.49,14
"Cement Dangote","Yobe","B. Karyabe",6,2010-12-01,57.39,22
"Maize White","Yobe","B. Karyabe",6,2009-12-01,92.63,6
"Maize White","Yobe","B. Karyabe",6,2010-06-01,66.19,14
"Maize White","Yobe","B. Karyabe",6,2010-12-01,19.28,22
"Maize Yellow","Yobe","B. Karyabe",6,2009-12-01,95.21,6
"Maize Yellow","Yobe","B. Karyabe",6,2010-06-01,67.97,14
"Maize Yellow","Yobe","B. Karyabe",6,2010-12-01,15.78,22
"Rice Imported","Yobe","B. Karyabe",6,2010-06-01,16.86,14
"Rice Imported","Yobe","B. Karyabe",6,2010-12-01,20.04,22
"Rice Local","Yobe","B. Karyabe",6,2010-06-01,7.6,14
"Rice Local","Yobe","B. Karyabe",6,2010-12-01,13.13,22
"Sorghum","Yobe","B. Karyabe",6,2009-12-01,96.77,6
"Sorghum","Yobe","B. Karyabe",6,2010-06-01,71.17,14
"Sorghum","Yobe","B. Karyabe",6,2010-12-01,33.92,22
"Cement Dangote","Borno","B.Kauji",6,2009-12-01,2.56,6
"Cement Dangote","Borno","B.Kauji",6,2010-06-01,2.08,14
"Cement Dangote","Borno","B.Kauji",6,2010-12-01,7.31,22
"Drink Swan Water Bottle","Borno","B.Kauji",6,2010-06-01,17.97,14
"Drink Swan Water Bottle","Borno","B.Kauji",6,2010-12-01,50.35,22
"Maize White","Borno","B.Kauji",6,2010-06-01,9.45,14
"Maize White","Borno","B.Kauji",6,2010-12-01,42.75,22
"Maize Yellow","Borno","B.Kauji",6,2010-06-01,9.83,14
"Maize Yellow","Borno","B.Kauji",6,2010-12-01,16.36,22
"Rice Imported","Borno","B.Kauji",6,2010-06-01,22.89,14
"Rice Imported","Borno","B.Kauji",6,2010-12-01,18.51,22
"Rice Local","Borno","B.Kauji",6,2010-06-01,6.95,14
"Rice Local","Borno","B.Kauji",6,2010-12-01,11.56,22
"Sorghum","Borno","B.Kauji",6,2009-12-01,12.63,6
"Sorghum","Borno","B.Kauji",6,2010-06-01,10.77,14
"Sorghum","Borno","B.Kauji",6,2010-12-01,22.43,22
"Cement Dangote","Borno","B.Muni",6,2009-12-01,3.71,6
"Cement Dangote","Borno","B.Muni",6,2010-06-01,1.96,14
"Cement Dangote","Borno","B.Muni",6,2010-12-01,7.33,22
"Drink Swan Water Bottle","Borno","B.Muni",6,2009-12-01,2.25,6
"Drink Swan Water Bottle","Borno","B.Muni",6,2010-06-01,27.65,14
"Maize White","Borno","B.Muni",6,2009-12-01,1.36,6
"Maize White","Borno","B.Muni",6,2010-06-01,10.38,14
"Maize White","Borno","B.Muni",6,2010-12-01,42.76,22
"Maize Yellow","Borno","B.Muni",6,2010-06-01,12,14
"Maize Yellow","Borno","B.Muni",6,2010-12-01,16.45,22
"Rice Imported","Borno","B.Muni",6,2010-06-01,22.99,14
"Rice Imported","Borno","B.Muni",6,2010-12-01,18.58,22
"Rice Local","Borno","B.Muni",6,2010-06-01,6.86,14
"Rice Local","Borno","B.Muni",6,2010-12-01,11.54,22
"Sorghum","Borno","B.Muni",6,2009-12-01,11.1,6
"Sorghum","Borno","B.Muni",6,2010-06-01,36,14
"Sorghum","Borno","B.Muni",6,2010-12-01,33.37,22
"Cement Dangote","Borno","B.Musa",6,2010-06-01,2.03,14
"Drink Swan Water Bottle","Borno","B.Musa",6,2010-06-01,19.08,14
"Drink Swan Water Bottle","Borno","B.Musa",6,2010-12-01,50.04,22
"Maize White","Borno","B.Musa",6,2009-12-01,11.2,6
"Maize White","Borno","B.Musa",6,2010-06-01,9.32,14
"Maize White","Borno","B.Musa",6,2010-12-01,42.77,22
"Maize Yellow","Borno","B.Musa",6,2009-12-01,10.58,6
"Maize Yellow","Borno","B.Musa",6,2010-06-01,10.93,14
"Maize Yellow","Borno","B.Musa",6,2010-12-01,17.08,22
"Rice Imported","Borno","B.Musa",6,2009-12-01,111.46,6
"Rice Imported","Borno","B.Musa",6,2010-06-01,22.79,14
"Rice Imported","Borno","B.Musa",6,2010-12-01,18.45,22
"Rice Local","Borno","B.Musa",6,2009-12-01,3.44,6
"Rice Local","Borno","B.Musa",6,2010-06-01,7.14,14
"Rice Local","Borno","B.Musa",6,2010-12-01,11.62,22
"Sorghum","Borno","B.Musa",6,2009-12-01,26.44,6
"Sorghum","Borno","B.Musa",6,2010-06-01,15.35,14
"Sorghum","Borno","B.Musa",6,2010-12-01,22.73,22
"Cement Dangote","Borno","B.Sedegu",6,2009-12-01,0.55,6
"Cement Dangote","Borno","B.Sedegu",6,2010-06-01,3.14,14
"Cement Dangote","Borno","B.Sedegu",6,2010-12-01,7.59,22
"Drink Swan Water Bottle","Borno","B.Sedegu",6,2009-12-01,14.88,6
"Drink Swan Water Bottle","Borno","B.Sedegu",6,2010-06-01,22.65,14
"Drink Swan Water Bottle","Borno","B.Sedegu",6,2010-12-01,51.04,22
"Maize White","Borno","B.Sedegu",6,2009-12-01,19.28,6
"Maize White","Borno","B.Sedegu",6,2010-06-01,13.7,14
"Maize White","Borno","B.Sedegu",6,2010-12-01,42.55,22
"Maize Yellow","Borno","B.Sedegu",6,2009-12-01,4.25,6
"Maize Yellow","Borno","B.Sedegu",6,2010-06-01,8.99,14
"Maize Yellow","Borno","B.Sedegu",6,2010-12-01,16.16,22
"Rice Imported","Borno","B.Sedegu",6,2010-06-01,22.85,14
"Rice Imported","Borno","B.Sedegu",6,2010-12-01,18.48,22
"Rice Local","Borno","B.Sedegu",6,2010-06-01,6.68,14
"Rice Local","Borno","B.Sedegu",6,2010-12-01,11.48,22
"Sorghum","Borno","B.Sedegu",6,2009-12-01,12.76,6
"Sorghum","Borno","B.Sedegu",6,2010-06-01,12.62,14
"Sorghum","Borno","B.Sedegu",6,2010-12-01,22.92,22
"Cement Dangote","Borno","B.Tujani",6,2010-06-01,2.55,14
"Cement Dangote","Borno","B.Tujani",6,2010-12-01,7.43,22
"Drink Swan Water Bottle","Borno","B.Tujani",6,2010-06-01,31.32,14
"Drink Swan Water Bottle","Borno","B.Tujani",6,2010-12-01,54.7,22
"Maize White","Borno","B.Tujani",6,2009-12-01,88.47,6
"Maize White","Borno","B.Tujani",6,2010-06-01,45.59,14
"Maize White","Borno","B.Tujani",6,2010-12-01,42.83,22
"Maize Yellow","Borno","B.Tujani",6,2009-12-01,3.53,6
